"PID","zs_class","SDO","zsm","lnktfate","soli","support","impact","impact_uc","impact_wc","zs_class_1","zs_class_2","zs_class_3R","SDO_1","SDO_2","SDO_3R","SDO_4R","SDO_5","SDO_6","SDO_7R","SDO_8R","zsm_1","zsm_2","zsm_3","zsm_4","zsm_5R","zsm_6","zsm_7R","soli_1","soli_2","soli_3","soli_4","soli_5","soli_6","ideo_con","ideo_lib","ideo_demsoc","ideo_lbrtn","ideo_prog","party_id","vote_2020","vote_2024","policy","blockorder","soli_first","att_1","age","gender","race","edu","income","class","feedback"
"QT453vy",1.66666666666667,1.5,1.14285714285714,3,6.5,7,3,0,3,2,1,2,1,1,1,5,1,1,1,1,1,1,1,2,1,1,1,5,7,6,7,7,7,1,3,1,1,6,"Democrat","Joe Biden","Joe Biden","minwage","wordlviews_first",1,1,31,"man","Asian","MA","$140,001-$160,000","Upper Middle Class","I have no additional comments to add."
"BU020cv",4,1.25,5.42857142857143,7,5.66666666666667,6,4,1,3,4,4,4,1,2,1,1,1,2,1,1,6,6,7,5,5,5,4,3,6,4,7,7,7,2,6,5,3,6,"Democrat","I did not vote","Joe Biden","health","policy_first",0,1,28,"man","White","GED","$0-$20,000","Lower Class",NA
"PD414ip",7,1,3.42857142857143,4,6.5,7,3,0,3,7,7,7,1,1,1,1,1,1,1,1,2,4,1,5,3,5,4,6,7,7,6,7,6,4,6,4,5,4,"Democrat","Joe Biden","Joe Biden","health","policy_first",0,1,35,"woman","White","MA","$140,001-$160,000","Middle Class",NA
"BD828kl",3,4.375,3,5,4.16666666666667,6,1,-1,2,2,5,2,5,3,4,4,6,6,4,3,2,3,3,3,3,2,5,4,4,4,5,4,4,2,4,2,6,5,"Independent","I did not vote","Jill Stein","minwage","wordlviews_first",0,1,38,"man","multiracial","MA","Over $200,000","Upper Middle Class",NA
"RL569jj",5,3.625,4.42857142857143,5,4.66666666666667,5,0,-1,1,5,5,5,4,4,3,3,5,4,3,3,4,4,5,5,5,4,4,4,5,5,5,5,4,2,1,2,1,2,"Independent","I did not vote","I will not vote","housing","policy_first",1,1,32,"woman","Asian","PHD","$100,001-$120,000","Middle Class",NA
"JS438sg",4.66666666666667,2,2.14285714285714,5,6.16666666666667,7,4,1,3,5,4,5,2,2,2,1,5,2,1,1,2,2,2,3,2,2,2,6,6,7,5,6,7,7,7,7,7,7,"Democrat","Joe Biden","Joe Biden","health","policy_first",0,1,46,"man","Asian","MA","Over $200,000","Upper Middle Class",NA
"TQ230oy",3,1,2.14285714285714,5,6.33333333333333,7,4,2,2,3,3,3,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,6,7,6,7,5,7,2,6,6,NA,6,"Democrat","Joe Biden","Joe Biden","climate","wordlviews_first",0,1,63,"woman","White","4yearColl","$80,001-$100,000","Middle Class",NA
"VC799wm",7,1,2.42857142857143,6,6.83333333333333,7,3,0,3,7,7,7,1,1,1,1,1,1,1,1,2,4,2,2,3,2,2,7,7,7,7,7,6,5,4,5,2,1,"Democrat","Joe Biden","Joe Biden","minwage","policy_first",0,1,40,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$60,001-$80,000","Lower Middle Class",NA
"LB667ne",4.66666666666667,2.875,3.14285714285714,4,4.5,5,1,0,1,5,5,4,3,2,3,2,4,3,4,2,4,3,3,3,3,3,3,3,5,4,5,5,5,1,2,3,NA,NA,"Democrat","I did not vote","I will not vote","housing","wordlviews_first",0,1,36,"woman","White","GED","$20,001-$40,000","Working Class",NA
"HS461ja",1,7,6.14285714285714,1,1,1,0,-2,2,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,7,1,1,6,2,"Republican","Donald Trump","Donald Trump","debt","policy_first",0,1,33,"man","White","GED","Over $200,000","Upper Middle Class",NA
"UD129hp",4.66666666666667,1,4,7,7,6,3,0,3,5,4,5,1,1,1,1,1,1,1,1,4,4,2,4,4,5,5,7,7,7,7,7,7,NA,NA,NA,NA,NA,"Independent","Joe Biden","Other","housing","policy_first",0,1,52,"woman","White","GED","$60,001-$80,000","Middle Class","I timed out but they wouldn't let me return it so I finished the entire study. Hopefully I will still get paid for it since they wouldn't let me return it. I don't think I went too much over the time limit anyway"
"MN975kp",3,4,2,4,5.33333333333333,4,0,0,0,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,6,6,6,6,4,4,6,1,1,1,4,"Republican","Donald Trump","Other","weed","policy_first",0,1,53,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$120,001-$140,000","Middle Class",NA
